event,frame,slot,routine,name,role,cls,blend,peak,life,mood,span,off,wild,hrot,tz,tx,ty,tr,schemeA,schemeB,leg
spawn,6890094,1,208,185 sandpile,2,0,1,170,1457,1,17000,30477,0,0,1.7938,-0.2482,-0.2553,2.2939,75,74,6728
spawn,6890477,2,128,105 rule mandala,3,0,1,104,995,1,15031,11523,0,0,1.2971,-0.0600,-0.1682,0.7979,75,74,6728
spawn,6890548,4,19,asm,0,1,0,256,522,1,17000,3919,0,0,1.4310,0.0000,0.0000,3.1915,74,71,6729
spawn,6891150,4,476,453 bathymetry,0,0,0,256,685,0,17000,19656,0,0,1.2164,0.0000,0.0000,2.8923,74,71,6729
spawn,6891541,3,210,187 harmonic lantern,3,0,1,95,748,0,4204,4377,60,2,1.7548,0.1588,-0.0647,4.7872,71,174,6730
spawn,6891805,4,372,349 aurora sheets,0,0,0,256,900,1,17000,24964,0,0,1.0274,0.0000,0.0000,4.2885,71,174,6730
spawn,6892375,2,162,139 harmonic orb,2,0,1,124,450,1,11125,30051,38,0,1.6666,0.0647,0.2129,2.2939,71,174,6730
spawn,6892853,4,313,290 origami folds,0,0,0,256,695,1,17000,9023,0,0,1.2312,0.0000,0.0000,2.3936,174,82,6731
spawn,6893571,4,333,310 oil rings,1,0,0,256,665,1,17000,22372,0,0,1.0915,0.0000,0.0000,1.4960,82,127,6732
spawn,6893993,3,566,543 drifting polygons,3,0,1,91,599,1,5359,9712,0,0,0.6730,-0.0576,-0.2788,3.9893,82,127,6732
spawn,6894277,2,598,575 matrix slow mutation,2,0,1,125,612,1,9656,4049,0,0,2.3666,0.1376,-0.1471,4.8869,82,127,6732
spawn,6894401,4,286,263 pine needles,0,0,0,256,985,2,17000,31729,0,0,1.4063,0.0000,0.0000,5.3856,82,127,6732
spawn,6894827,1,308,285 dune perspective,1,0,1,158,723,2,17000,19945,0,0,1.4428,-0.1541,-0.2671,0.0000,127,100,6733
spawn,6894829,4,64,041 cyclic bloom,0,0,0,256,1456,0,16570,25357,0,0,1.1712,0.0000,0.0000,3.9893,127,100,6733
spawn,6895069,4,53,030 octa facets,0,0,0,256,935,0,17000,12082,0,0,1.1959,0.0000,0.0000,5.6848,127,100,6733
spawn,6895309,4,442,419 ring moire,0,0,0,256,879,1,17000,31741,0,0,1.0792,0.0000,0.0000,5.2859,127,100,6733
spawn,6895672,2,604,581 matrix corners,2,0,1,135,1542,1,9031,10715,118,2,1.1062,-0.2106,0.1541,4.0891,100,67,6734
spawn,6895791,3,567,544 nested rings,3,0,1,93,599,1,4000,4637,0,2,0.8578,-0.0106,-0.1824,4.9867,100,67,6734
spawn,6896193,4,446,423 ring tunnel,0,0,0,256,897,2,17000,17943,0,0,1.2822,0.0000,0.0000,4.7872,100,67,6734
spawn,6896531,1,195,172 villarceau weave,2,0,2,92,843,2,17000,22639,0,0,1.9991,-0.2059,-0.2741,4.1888,100,67,6734
spawn,6897137,4,253,230 nebula wisps,1,0,0,256,932,0,17000,32650,0,0,1.3512,0.0000,0.0000,1.9947,67,124,6735
spawn,6897615,3,204,181 icosahedral mirror,2,0,1,95,704,0,4174,8079,0,0,2.1613,-0.1588,-0.0624,0.2992,67,124,6735
spawn,6898026,4,15,asm,0,1,0,256,272,2,17000,20634,0,0,1.2764,0.0000,0.0000,5.1861,124,31,6736
spawn,6898328,1,336,313 plume spiral,1,0,1,169,903,2,17000,539,0,0,1.1657,0.1847,0.2718,5.8843,124,31,6736
spawn,6898366,4,269,246 sinew strands,1,0,0,256,723,1,17000,26056,0,0,1.2230,0.0000,0.0000,1.9947,124,31,6736
spawn,6898757,2,59,036 epicycle lace,2,0,1,119,495,1,13375,16199,42,1,0.7018,-0.1212,0.0576,5.1861,31,61,6737
spawn,6898851,3,605,582 rising embers,3,0,1,104,609,1,7187,10583,0,2,0.8537,-0.1918,-0.0247,2.3936,31,61,6737
spawn,6899235,4,261,238 vortex sheet,1,0,0,256,924,0,17000,20231,0,0,1.3858,0.0000,0.0000,4.3883,31,61,6737
spawn,6899614,1,281,258 crystal facets,1,0,1,167,812,0,13812,31901,158,2,0.8106,0.2576,0.2412,0.2992,31,61,6737
spawn,6900227,4,390,367 stellar nursery,0,0,0,256,1010,2,17000,8894,0,0,1.4334,0.0000,0.0000,2.9920,61,101,6738
spawn,6900705,2,189,166 star trails,2,0,2,107,553,2,15609,22203,0,0,1.9827,0.0976,0.2082,0.9973,61,101,6738
spawn,6901336,4,327,304 twill weave,0,0,0,256,1143,1,17000,31562,0,0,1.0685,0.0000,0.0000,4.5877,101,17,6739
spawn,6901684,4,245,222 ripple pond,1,0,0,256,920,2,17000,12968,0,0,1.1951,0.0000,0.0000,0.1995,101,17,6739
spawn,6901924,4,364,341 nested sines,0,0,0,256,714,1,17000,31652,0,0,1.2855,0.0000,0.0000,5.1861,17,105,6740
spawn,6902372,1,172,149 bubble iris,2,0,4,90,1430,1,14000,10387,58,1,2.1592,-0.0200,0.0482,3.0917,17,105,6740
spawn,6902511,2,503,480 tesla coil,3,0,1,124,1400,1,11593,21340,0,0,0.5026,-0.2694,0.1894,3.9893,17,105,6740
spawn,6902626,4,273,250 chain mail,1,0,0,256,804,2,17000,2897,0,0,1.1663,0.0000,0.0000,5.1861,17,105,6740
spawn,6903006,4,106,083 patch quilt,0,0,0,256,1337,1,17000,28060,0,0,1.2879,0.0000,0.0000,2.9920,105,48,6741
spawn,6903451,3,164,141 chladni sand,3,0,1,108,382,1,7140,2524,0,0,0.5150,0.2600,-0.0482,4.2885,105,48,6741
spawn,6904398,4,473,450 onyx layers,0,0,0,256,1126,1,17000,11061,0,0,1.3110,0.0000,0.0000,0.6981,48,168,6742
spawn,6904883,2,532,509 lightning circle,3,0,1,122,374,1,13781,27896,14,2,1.3279,0.1729,0.0741,4.3883,168,25,6743
spawn,6905036,1,317,294 wisteria,1,0,1,174,570,1,17000,19789,0,0,1.5372,-0.0318,-0.0529,4.9867,168,25,6743
spawn,6905176,3,125,102 vortex silk,2,0,1,81,767,1,4000,3507,59,1,1.1513,0.1141,-0.0835,4.5877,168,25,6743
spawn,6905531,4,488,465 frost feathers,0,0,0,256,985,2,17000,31932,0,0,1.0849,0.0000,0.0000,0.2992,168,25,6743
spawn,6906556,4,430,407 geodesic dome,0,0,0,256,850,1,17000,13490,0,0,1.4022,0.0000,0.0000,5.2859,25,87,6744
spawn,6907274,1,185,162 orbital lobes,2,0,1,141,876,1,17000,31098,0,0,1.0446,-0.1094,-0.2388,4.3883,87,28,6745
spawn,6907343,2,197,174 braid loom,2,0,1,124,760,1,11593,7549,0,0,0.5581,-0.0529,-0.1212,1.6955,87,28,6745
spawn,6907491,4,356,333 tulle gather,1,0,0,256,613,0,17000,20619,0,0,1.1696,0.0000,0.0000,5.4853,87,28,6745
spawn,6908150,3,82,059 binary dance,3,0,1,100,604,0,4214,26556,134,2,1.0610,0.1729,-0.1000,5.3856,28,118,6746
spawn,6908238,4,395,372 water surface,0,0,0,256,669,1,17000,17044,0,0,1.4088,0.0000,0.0000,3.0917,28,118,6746
spawn,6908817,2,606,583 dust shaft,2,0,1,122,530,1,14625,3583,0,0,0.7264,-0.1941,0.1376,5.6848,28,118,6746
spawn,6909067,4,484,461 curtain folds,0,0,0,256,1094,1,17000,24678,0,0,1.0685,0.0000,0.0000,0.8976,118,80,6747
spawn,6909588,3,152,129 torus knot,3,0,1,93,401,1,5453,11295,0,0,2.3111,0.1847,0.0576,4.6875,118,80,6747
spawn,6909665,1,289,266 sun dapples,1,0,1,172,907,1,17000,17793,0,0,0.8865,-0.1965,-0.2529,4.6875,118,80,6747
spawn,6910327,4,427,404 crushed velvet,0,0,0,256,592,1,17000,5475,0,0,1.1425,0.0000,0.0000,6.2832,80,114,6748
spawn,6910828,2,55,032 harmonograph veil,2,0,1,103,477,1,14531,417,0,0,1.8452,-0.0224,-0.1259,5.7845,80,114,6748
spawn,6910943,4,383,360 spiral galaxy,0,0,0,256,698,0,17000,26417,0,0,1.3036,0.0000,0.0000,1.1968,80,114,6748
spawn,6911322,3,574,551 hummingbirds,3,0,1,89,334,0,4550,13886,0,0,0.8229,-0.2435,0.2341,5.6848,114,19,6749
spawn,6911352,1,148,125 attractor dust,2,0,1,159,572,0,11968,21709,87,1,1.7877,-0.2624,-0.2412,1.8949,114,19,6749
spawn,6911762,4,445,422 ripple rings,0,0,0,256,755,1,17000,5806,0,0,1.3784,0.0000,0.0000,3.7899,114,19,6749
spawn,6912144,2,583,560 gear silhouettes,3,0,1,125,562,1,11906,25844,100,1,1.8739,-0.1259,-0.2082,4.5877,19,39,6750
spawn,6912560,4,418,395 penny tiles,0,0,0,256,921,2,17000,17969,0,0,1.1647,0.0000,0.0000,5.8843,19,39,6750
spawn,6913277,3,113,090 diamond burst,2,0,4,90,940,2,9585,6486,70,0,0.6689,-0.0835,0.1329,5.8843,39,161,6751
spawn,6913474,1,328,305 moire circles,1,0,1,157,1177,2,17000,28613,0,0,1.1041,0.0906,-0.0482,1.8949,39,161,6751
spawn,6913570,4,237,214 jelly bells,0,0,0,256,1214,1,17000,10549,0,0,1.0389,0.0000,0.0000,5.0864,39,161,6751
spawn,6914265,4,627,604 mandel deep,0,0,0,256,924,0,17000,23336,0,0,1.3011,0.0000,0.0000,2.4933,161,76,6752
spawn,6914505,4,71,048 excitable spirals,0,0,0,256,1466,1,17000,5214,0,0,1.1351,0.0000,0.0000,5.4853,161,76,6752
spawn,6914810,2,601,578 matrix side rain,2,0,1,105,842,1,11187,17406,69,1,0.7654,-0.1024,-0.1847,3.3909,161,76,6752
spawn,6915187,3,575,552 koi shapes,3,0,1,84,572,1,6953,28965,79,0,1.1636,0.2035,-0.1612,1.8949,76,64,6753
spawn,6915522,1,306,283 coral polyps,1,0,1,154,584,1,17000,22400,120,1,1.9848,0.1847,-0.0718,4.6875,76,64,6753
spawn,6916019,4,332,309 smoke columns,1,0,0,256,716,1,17000,10967,0,0,1.1795,0.0000,0.0000,2.9920,76,64,6753
spawn,6916858,4,451,428 soft tartan,0,0,0,256,821,1,17000,32260,0,0,1.3775,0.0000,0.0000,4.5877,64,63,6754
spawn,6917342,1,287,264 root veins,1,0,1,152,688,1,17000,15081,135,0,0.4041,0.0906,-0.0482,5.1861,63,54,6755
spawn,6917420,3,97,074 slow lightning,3,0,1,82,397,1,7187,23045,0,0,2.0915,-0.3000,0.2506,0.9973,63,54,6755
spawn,6917715,4,38,015 twister star,1,0,0,256,676,2,17000,8546,0,0,1.0340,0.0000,0.0000,3.6901,63,54,6755
spawn,6918255,2,582,559 planetary set,2,0,2,70,513,2,16640,29628,0,0,0.6792,0.1847,0.2765,3.0917,54,77,6756
spawn,6918328,4,422,399 brushed metal,0,0,0,256,880,0,17000,23532,0,0,1.2879,0.0000,0.0000,4.1888,54,77,6756
spawn,6918765,3,609,586 fireflies,3,0,1,111,467,0,4712,8354,157,1,1.2273,0.0318,-0.2624,1.5957,54,77,6756
spawn,6918861,1,294,271 aurora swirl,1,0,1,178,471,0,13687,15996,0,0,0.4246,0.2529,0.2365,1.3963,54,77,6756
spawn,6919329,2,109,086 gem orbit,2,0,1,138,666,0,4992,231,0,0,1.4120,-0.1424,-0.0224,6.1835,77,158,6757
spawn,6919364,4,47,024 munch frost,0,0,0,256,1318,2,17000,11842,0,0,1.3529,0.0000,0.0000,0.5984,77,158,6757
spawn,6919746,3,163,140 newton filigree,3,0,2,76,605,2,7265,6134,0,0,2.2824,-0.0906,-0.1188,3.7899,77,158,6757
spawn,8500000,0,475,452 terraced hills,0,0,0,256,886,2,17000,7494,0,0,1.1622,0.0000,0.0000,5.7845,66,52,8300
spawn,8500331,1,238,215 coral fan,1,0,1,163,827,2,17000,25165,0,0,0.5642,-0.1941,-0.2365,0.6981,52,161,8301
spawn,8500374,2,569,546 floating lanterns,3,0,2,108,872,2,17000,1352,141,1,2.1223,0.2812,-0.0812,1.8949,52,161,8301
spawn,8501010,4,360,337 plasma bloom,0,0,0,256,1025,0,17000,19362,0,0,1.3027,0.0000,0.0000,0.0000,52,161,8301
spawn,8501600,3,78,055 comet carousel,3,0,1,107,438,0,4011,3332,0,0,1.6152,0.0859,-0.2153,4.0891,161,156,8302
spawn,8501779,1,123,100 pinwheel swirl,1,0,1,137,1073,0,13906,25771,19,0,2.0669,-0.0035,-0.0976,4.2885,161,156,8302
spawn,8501925,2,577,554 spinning tops,3,0,1,127,542,0,6714,9433,0,0,0.4226,0.0435,0.1824,1.6955,161,156,8302
spawn,8502150,4,486,463 julia drift,0,0,0,256,783,0,14000,13546,0,0,1.4005,0.0000,0.0000,3.2912,161,156,8302
spawn,8503018,4,599,576 matrix dense field,1,0,0,256,1160,2,32768,808,0,0,1.2041,0.0000,0.0000,3.0917,156,179,8303
spawn,8503078,4,231,208 moire gauze,1,0,0,256,1095,1,17000,277,0,0,1.0652,0.0000,0.0000,4.7872,156,179,8303
spawn,8503390,4,53,030 octa facets,0,0,0,256,1079,1,17000,16833,0,0,1.1112,0.0000,0.0000,1.1968,179,104,8304
spawn,8503630,4,29,006 tri morph,0,0,0,256,1258,1,17000,124,0,0,1.2838,0.0000,0.0000,2.5931,179,104,8304
spawn,8503937,3,142,119 rose window,2,0,1,102,677,1,6484,13427,0,0,1.0282,0.2812,0.2906,1.7952,179,104,8304
spawn,8504171,2,496,473 chain lightning,3,0,1,108,1216,1,14000,24678,31,2,0.5109,0.0600,-0.0576,6.2832,179,104,8304
spawn,8504346,1,131,108 vega bulge,2,0,1,160,1210,1,17000,7441,111,1,0.9871,0.0953,0.1188,5.3856,104,110,8305
spawn,8504670,4,399,376 sand ripples,0,0,0,256,871,1,17000,18311,0,0,1.1745,0.0000,0.0000,5.2859,104,110,8305
spawn,8505537,4,241,218 kelp forest,0,0,0,256,783,2,17000,29206,0,0,1.3175,0.0000,0.0000,2.7925,110,63,8306
spawn,8505909,4,384,361 gas pillars,0,0,0,256,696,0,17000,17413,0,0,1.4112,0.0000,0.0000,4.5877,110,63,8306
spawn,8506305,3,102,079 golden bloom,3,0,1,93,993,0,2904,3969,20,0,1.9170,-0.2153,-0.0153,5.5851,110,63,8306
spawn,8506415,1,296,273 ribbon streams,1,0,1,166,1052,0,13468,24713,0,0,2.0443,0.2882,-0.2976,1.4960,63,165,8307
spawn,8506503,2,566,543 drifting polygons,3,0,1,124,1446,0,6029,11063,0,0,0.5006,-0.2812,-0.1824,5.5851,63,165,8307
spawn,8506666,4,110,087 chevron court,0,0,0,256,1071,2,17000,31584,0,0,1.0258,0.0000,0.0000,3.2912,63,165,8307
spawn,8507713,4,51,028 quasicrystal,1,0,0,256,1344,1,17000,18300,0,0,1.3307,0.0000,0.0000,3.7899,165,65,8308
spawn,8507775,4,456,433 shibori stripes,0,0,0,256,729,2,17000,17663,0,0,1.4162,0.0000,0.0000,4.6875,165,65,8308
spawn,8508167,3,199,176 bob rosette,3,0,2,80,934,2,9257,31334,0,1,1.6830,0.2812,0.0741,0.6981,165,65,8308
spawn,8508329,1,256,233 crinkled foil,1,0,1,176,684,2,17000,8182,124,0,1.1698,0.0741,0.2388,5.4853,165,65,8308
spawn,8508515,2,174,151 chladni filaments,2,0,2,130,660,2,16406,23583,0,0,2.2824,-0.1212,-0.2906,0.7979,65,16,8309
spawn,8508642,4,447,424 warped grid,0,0,0,256,818,1,17000,13079,0,0,1.0858,0.0000,0.0000,4.2885,65,16,8309
spawn,8509589,4,249,226 spiral galaxy,1,0,0,256,650,1,17000,30734,0,0,1.0767,0.0000,0.0000,0.0000,16,50,8310
spawn,8509999,4,448,425 wavy checker,0,0,0,256,972,0,17000,11441,0,0,1.1877,0.0000,0.0000,1.2965,16,50,8310
spawn,8510514,1,168,145 aurora curtains,1,0,1,128,475,0,12656,26878,0,0,2.4774,-0.2365,0.2576,2.3936,50,62,8311
spawn,8510633,2,137,114 khatim weave,2,0,1,102,705,0,8279,18592,0,0,2.2660,-0.1071,-0.2600,1.7952,50,62,8311
spawn,8510792,3,146,123 apollonian,3,0,1,101,226,0,2600,3866,0,0,1.6132,-0.2929,-0.1141,1.7952,50,62,8311
spawn,8511072,4,421,398 broken plates,0,0,0,256,785,0,16789,31046,0,0,1.3381,0.0000,0.0000,2.3936,50,62,8311
spawn,8511704,1,175,152 pentagrid lattice,2,0,1,148,1111,0,13406,14063,0,0,1.6255,-0.0365,0.0365,4.2885,62,15,8312
spawn,8511759,3,591,568 rack and pinion,3,0,1,113,368,0,4052,6514,0,0,0.7284,-0.2859,0.2035,5.0864,62,15,8312
spawn,8511959,4,386,363 milky band,0,0,0,256,795,2,17000,20597,0,0,1.0808,0.0000,0.0000,4.5877,62,15,8312
spawn,8512368,2,210,187 harmonic lantern,3,0,2,85,952,2,17000,28402,0,0,0.6155,0.1071,-0.2318,3.8896,62,15,8312
spawn,8512872,4,138,115 vega bulge,0,0,0,256,1253,1,17000,2921,0,0,1.1803,0.0000,0.0000,6.0837,15,149,8313
spawn,8513353,3,179,156 apollonian tide,3,0,1,77,862,1,6437,16538,0,0,1.7774,0.0459,0.2553,5.7845,15,149,8313
spawn,8513534,1,195,172 villarceau weave,2,0,1,168,1365,1,17000,9315,36,1,1.7056,0.1894,-0.1776,2.6928,15,149,8313
spawn,8514138,2,217,194 harmonic shell,2,0,1,126,657,1,14093,31498,0,0,1.2827,0.0859,0.2694,0.7979,149,9,8314
spawn,8514207,4,35,012 rotozoom kaleido,0,0,0,256,733,0,17000,24721,0,0,1.0488,0.0000,0.0000,3.5904,149,9,8314
spawn,8515082,4,361,338 warped plasma,0,0,0,256,925,2,17000,4618,0,0,1.2551,0.0000,0.0000,0.2992,9,118,8315
spawn,8515506,2,590,567 rolling pinions,2,0,2,103,1113,2,17000,20464,172,0,2.2372,-0.0576,0.2600,1.2965,9,118,8315
spawn,8515706,1,336,313 plume spiral,1,0,1,165,785,2,17000,30274,120,0,2.2229,0.0859,-0.2200,0.8976,118,47,8316
spawn,8515915,3,514,491 jacobs ladder,3,0,2,90,722,2,9937,11148,0,0,1.7405,0.0882,-0.2318,0.5984,118,47,8316
spawn,8516105,4,488,465 frost feathers,0,0,0,256,1274,1,17000,25389,0,0,1.2132,0.0000,0.0000,1.9947,118,47,8316
spawn,8517136,1,181,158 blaze,1,0,1,146,1528,1,17000,6442,0,0,0.9173,-0.1565,-0.1659,2.1941,47,59,8317
spawn,8517334,2,529,506 ground strike,3,0,1,117,812,1,12968,16467,90,2,0.4616,0.1612,-0.0647,4.7872,47,59,8317
spawn,8517391,4,117,094 thread web,0,0,0,256,901,0,17000,32248,0,0,1.2411,0.0000,0.0000,3.5904,47,59,8317
spawn,8518401,4,395,372 water surface,0,0,0,256,665,0,17000,23282,0,0,1.3874,0.0000,0.0000,5.1861,59,92,8318
spawn,8518887,2,160,137 rutt etra relief,2,0,1,108,826,0,5343,14654,0,0,0.9707,0.1282,-0.0082,5.3856,92,157,8319
spawn,8519145,4,471,448 wood grain,0,0,0,256,611,1,17000,1826,0,0,1.0397,0.0000,0.0000,3.5904,92,157,8319
spawn,8519490,1,147,124 poincare web,2,0,1,171,645,1,17000,22572,77,1,1.2540,0.1941,0.2106,2.9920,92,157,8319
spawn,8519704,3,560,537 pylon arcs,3,0,1,100,389,1,6953,7971,162,1,0.4862,0.2506,-0.0694,3.7899,157,17,8320
spawn,8519843,4,307,284 frost edges,1,0,0,256,538,1,17000,19379,0,0,1.2074,0.0000,0.0000,0.4987,157,17,8320
spawn,8520368,2,543,520 rose bolt,3,0,1,100,606,1,14468,6224,4,0,2.2680,0.2459,0.1800,3.4907,157,17,8320
spawn,8520391,4,43,020 feedback fractal,0,0,0,256,1552,1,17000,31836,0,0,1.0775,0.0000,0.0000,4.5877,157,17,8320
spawn,8520807,4,472,449 marble veins,0,0,0,256,568,0,17000,18481,0,0,1.0734,0.0000,0.0000,2.5931,17,61,8321
spawn,8520992,3,144,121 chladni sand,3,0,1,110,718,0,3117,32485,0,1,2.1654,-0.1988,-0.1800,5.3856,17,61,8321
spawn,8521218,1,224,201 lava lamp,2,0,4,90,771,0,11250,12103,0,0,0.7100,0.1988,-0.2529,3.5904,17,61,8321
spawn,8521477,4,306,283 coral polyps,1,0,0,256,769,1,17000,23422,0,0,1.1811,0.0000,0.0000,2.0944,17,61,8321
spawn,8521925,4,286,263 pine needles,0,0,0,256,786,1,17000,27625,0,0,1.3701,0.0000,0.0000,5.5851,61,34,8322
spawn,8522165,4,300,277 aurora sheet,1,0,0,256,743,1,17000,4640,0,0,1.0405,0.0000,0.0000,6.0837,61,34,8322
spawn,8522405,4,463,440 gouache smudge,0,0,0,256,813,1,17000,14442,0,0,1.2304,0.0000,0.0000,1.6955,61,34,8322
spawn,8522993,1,587,564 gear mandala,2,0,1,128,927,1,17000,1938,0,1,0.5991,0.0176,0.2200,3.4907,34,3,8323
spawn,8523071,3,63,040 maurer rose,2,0,1,105,568,1,7000,22032,0,0,0.7757,-0.2835,-0.1329,0.4987,34,3,8323
spawn,8523346,4,446,423 ring tunnel,0,0,0,256,695,2,17000,8215,0,0,1.2041,0.0000,0.0000,0.7979,34,3,8323
spawn,8523742,2,220,197 fern dust,3,0,2,92,596,2,17000,27622,0,0,1.2129,-0.1024,-0.2694,0.9973,34,3,8323
spawn,8524000,4,460,437 granulation,0,0,0,256,896,0,17000,17175,0,0,1.2723,0.0000,0.0000,4.8869,3,42,8324
spawn,8524506,3,537,514 bead lightning,3,0,1,97,435,0,3707,7204,59,1,1.2909,-0.0059,-0.0200,4.0891,3,42,8324
spawn,8524587,1,603,580 matrix rising,1,0,1,129,1107,0,8000,11957,0,0,0.5971,0.0459,-0.0200,4.8869,3,42,8324
spawn,8524952,4,412,389 glass blocks,0,0,0,256,803,2,17000,29374,0,0,1.3200,0.0000,0.0000,5.9840,42,139,8325
spawn,8525286,2,598,575 matrix slow mutation,2,0,2,123,1485,2,14484,3104,123,0,2.2044,0.0882,-0.1612,0.0000,42,139,8325
spawn,8525870,4,405,382 velvet drape,0,0,0,256,607,1,17000,19365,0,0,1.3907,0.0000,0.0000,0.3989,139,170,8326
spawn,8526425,3,189,166 star trails,2,0,4,90,406,1,5203,28995,0,0,2.3111,-0.0012,0.0482,2.7925,139,170,8326
spawn,8526490,4,209,186 marbling,0,0,0,256,1113,2,32768,9952,0,0,1.0726,0.0000,0.0000,1.9947,139,170,8326
spawn,8526910,1,541,518 sheet wash,2,0,1,174,671,2,17000,21172,0,1,0.7428,0.1353,0.0318,0.9973,170,158,8327
spawn,8527471,2,538,515 frozen twins,3,0,2,103,493,2,17000,30998,0,0,0.9584,0.2318,0.0671,4.5877,170,158,8327
spawn,8527665,3,503,480 tesla coil,3,0,2,85,901,2,8695,3859,0,1,1.5680,-0.0082,0.1447,2.9920,170,158,8327
spawn,8527722,4,260,237 dew web,1,0,0,256,635,2,17000,15884,0,0,1.1671,0.0000,0.0000,3.9893,170,158,8327
spawn,8528303,4,398,375 wave interference,0,0,0,256,797,0,17000,24050,0,0,1.3627,0.0000,0.0000,4.9867,158,141,8328
spawn,8528778,1,321,298 corner rays,1,0,1,167,685,0,14125,29838,37,0,1.6933,-0.1635,-0.2812,4.7872,158,141,8328
spawn,8528947,2,525,502 thunder cell,2,0,1,101,780,0,8314,13232,52,1,0.4287,0.0647,0.1965,4.8869,141,7,8329
spawn,8529113,4,69,046 rps trichrome,0,0,0,256,1265,0,17000,6428,0,0,1.2493,0.0000,0.0000,4.9867,141,7,8329
spawn,8530195,2,510,487 aurora bolts,2,0,1,120,868,0,7751,23599,0,0,1.0015,-0.0153,-0.1706,3.5904,7,137,8330
spawn,8530334,4,474,451 topo contours,0,0,0,256,1002,1,17000,30091,0,0,1.0586,0.0000,0.0000,0.9973,7,137,8330
spawn,8530801,3,221,198 whirl nest,2,0,1,80,290,1,6484,11254,97,1,1.8308,-0.1188,0.2976,0.9973,7,137,8330
spawn,8531216,1,601,578 matrix side rain,2,0,1,158,968,1,17000,18913,0,0,0.4103,-0.1729,-0.0671,6.2832,137,0,8331
spawn,8531398,4,247,224 fish scales,1,0,0,256,968,1,17000,4208,0,0,1.1203,0.0000,0.0000,5.7845,137,0,8331
spawn,8531941,3,167,144 newton filigree,3,0,1,95,456,1,7296,26988,0,0,1.3771,-0.1494,-0.1000,0.5984,137,0,8331
spawn,8532135,2,568,545 spinning stars,3,0,1,105,780,1,11500,11742,0,2,0.4636,0.1824,-0.1353,2.6928,0,146,8332
spawn,8532412,4,15,asm,0,1,0,256,190,1,17000,8339,0,0,1.1844,0.0000,0.0000,5.0864,0,146,8332
spawn,8532832,4,288,265 medallion grid,1,0,0,256,1453,2,17000,24030,0,0,1.2814,0.0000,0.0000,2.0944,0,146,8332
spawn,8533124,1,54,031 spirograph bloom,1,0,1,175,662,2,17000,2561,0,0,0.9522,0.2835,-0.2765,3.0917,146,128,8333
spawn,8533254,3,581,558 gear train,3,0,2,85,676,2,8718,18440,0,0,1.8677,-0.1024,0.0200,5.4853,146,128,8333
spawn,8533618,2,166,143 caustic pool,3,0,2,88,1183,2,17000,8587,0,2,1.2026,-0.1588,-0.2412,5.7845,146,128,8333
spawn,8533641,4,47,024 munch frost,0,0,0,256,1153,2,17000,14391,0,0,1.2008,0.0000,0.0000,0.1995,146,128,8333
spawn,8534671,3,572,549 paper planes,3,0,2,94,532,2,9937,31141,115,2,1.5721,0.0176,-0.0459,1.9947,128,27,8334
spawn,8534769,4,450,427 twisted grid,0,0,0,256,1015,2,17000,21922,0,0,1.2789,0.0000,0.0000,0.2992,128,27,8334
spawn,8535287,1,299,276 marble kaleido,1,0,1,148,908,2,17000,11482,0,1,1.6727,-0.0835,-0.2200,2.6928,27,35,8335
spawn,8535835,2,180,157 supershape bloom,3,0,4,90,785,2,17000,124,14,0,1.2642,0.1800,0.2694,6.1835,27,35,8335
spawn,8535928,4,275,252 fog banks,0,0,0,256,790,1,17000,5478,0,0,1.2411,0.0000,0.0000,5.9840,27,35,8335
spawn,8536706,4,371,348 dawn clouds,0,0,0,256,877,1,17000,22443,0,0,1.0521,0.0000,0.0000,5.1861,35,73,8336
spawn,8537335,1,297,274 moire kaleido,1,0,1,171,766,1,17000,6966,145,0,2.0176,0.2506,-0.0553,0.7979,73,31,8337
spawn,8537445,2,161,138 soap bubbles,2,0,1,128,738,1,8000,26536,173,1,0.6792,0.0553,-0.0529,1.4960,73,31,8337
spawn,8537512,3,132,109 rain pond,3,0,1,81,1243,1,7156,15429,0,0,1.9868,-0.1776,0.1541,3.0917,73,31,8337
spawn,8537695,4,470,447 malachite,0,0,0,256,834,1,17000,836,0,0,1.1655,0.0000,0.0000,5.5851,73,31,8337
spawn,8538534,4,493,470 sheet lightning,0,0,0,256,1322,0,17000,22352,0,0,1.3710,0.0000,0.0000,2.0944,31,105,8338
spawn,8539037,1,292,269 velvet folds,1,0,1,176,636,0,14062,196,105,0,1.5188,0.2106,0.2812,4.5877,31,105,8338
spawn,8539271,2,125,102 vortex silk,2,0,1,121,1173,0,4500,11238,0,0,1.5516,0.1188,-0.0318,5.4853,105,145,8339
spawn,8539666,4,303,280 barchan dunes,1,0,0,256,964,0,17000,18282,0,0,1.1507,0.0000,0.0000,2.5931,105,145,8339
spawn,8539906,4,289,266 sun dapples,1,0,0,256,587,2,17000,24830,0,0,1.1712,0.0000,0.0000,2.0944,105,145,8339
spawn,8540146,4,230,207 ribbed drape,1,0,0,256,763,2,17000,3898,0,0,1.2436,0.0000,0.0000,1.7952,105,145,8339
spawn,8540386,4,322,299 worm tubes,1,0,0,256,874,2,17000,23704,0,0,1.2888,0.0000,0.0000,6.2832,145,154,8340
spawn,8540626,4,422,399 brushed metal,0,0,0,256,623,1,17000,3457,0,0,1.2830,0.0000,0.0000,0.2992,145,154,8340
